Feature,Importance
Feature 3723,0.023922594313333538
Feature 1323,0.023915590883024113
Feature 3250,0.0239103884970762
Feature 4752,0.023906220102022906
Feature 3816,0.02390609144583182
Feature 1320,0.02389212398864097
Feature 618,0.023871629650071377
Feature 3308,0.02385591459655633
Feature 3970,0.023844753416531587
Feature 294,0.023787989649056228
Feature 1157,0.023777685790899013
Feature 1803,0.023777259179338962
Feature 4971,0.023776312076361435
Feature 1228,0.023773506677141724
Feature 4857,0.023771773323875846
Feature 1775,0.023768725161057186
Feature 4374,0.023762813571712935
Feature 3870,0.0237464265864736
Feature 3230,0.02373378363641936
Feature 3736,0.02371245128598412
Feature 2410,0.023702964269198323
Feature 4160,0.023695499400913797
Feature 4240,0.023646643930988857
Feature 2554,0.0235942886323992
Feature 243,0.02357414388582419
Feature 2552,0.0235419504985239
Feature 1831,0.02348953842574574
Feature 1766,0.023403772248744088
Feature 3831,0.023352818029865677
Feature 4298,0.023325118310569954
Feature 3383,0.023321956869184472
Feature 456,0.023292793970226447
Feature 4949,0.023256025022540282
Feature 4077,0.023253304110296993
Feature 1123,0.023226189646341995
Feature 4195,0.023206034551978515
Feature 1734,0.023132025140258188
Feature 4033,0.023131488827440188
Feature 3348,0.023127815976829273
Feature 2572,0.02311197354137464
Feature 398,0.02310075040598117
Feature 3904,0.023066851073713694
Feature 174,0.023061234340699947
Feature 3005,0.02305174885325218
Feature 4477,0.023005067080769794
Feature 2337,0.022995233110218973
Feature 877,0.02293920941956604
Feature 2773,0.022929155247744304
Feature 4942,0.02292282760348049
Feature 875,0.02289535129644076
Feature 1921,0.02288958621661088
Feature 1677,0.02281284585752787
Feature 1644,0.022811533449586804
Feature 2385,0.022793052926018777
Feature 2214,0.0227886953764471
Feature 109,0.022773969361729172
Feature 876,0.022762068279468407
Feature 1639,0.022741448370088697
Feature 1660,0.022715394125052586
Feature 2767,0.022713499223424916
Feature 555,0.02270728810830814
Feature 2705,0.022690369705345666
Feature 2846,0.022687357960280215
Feature 3854,0.022684592858772914
Feature 961,0.022613766940161113
Feature 4366,0.022603992704845706
Feature 717,0.022584115292929544
Feature 1915,0.022566814687408406
Feature 1303,0.022499090603895284
Feature 891,0.0224964070180552
Feature 4252,0.022486541039888158
Feature 5084,0.022474620888607487
Feature 803,0.022459229245815143
Feature 3898,0.022438048203977615
Feature 3152,0.022427444199277398
Feature 3759,0.022414401821558495
Feature 921,0.02240738242723138
Feature 629,0.02240282551618113
Feature 4241,0.02237248350626318
Feature 4837,0.02236602578382773
Feature 1595,0.022357371589188567
Feature 599,0.02234484667386668
Feature 4017,0.0223367388865622
Feature 5018,0.022324882050136215
Feature 5042,0.022323159211878555
Feature 4528,0.022313775290038633
Feature 3452,0.02228456438447405
Feature 1339,0.022282674730788307
Feature 1451,0.022254776313226723
Feature 4227,0.022251539393779742
Feature 4447,0.022230139127594622
Feature 1944,0.022211313102528076
Feature 4618,0.02217161340667594
Feature 2142,0.022165587321943302
Feature 2877,0.022124398637588274
Feature 742,0.02211729329794835
Feature 4368,0.02211317967532638
Feature 4624,0.022100902841912105
Feature 3920,0.022092350645697423
Feature 498,0.02208724425743797
Feature 3927,0.022030530003498965
Feature 4793,0.022018741843838292
Feature 4507,0.02201266192832164
Feature 5088,0.02198029138790279
Feature 2439,0.021977289023532038
Feature 2169,0.021976682735223303
Feature 3703,0.02186939756325671
Feature 1907,0.02185305813100028
Feature 70,0.02185211239555474
Feature 4423,0.021848829348997366
Feature 4978,0.021837887750325705
Feature 678,0.021826355893172323
Feature 4063,0.02181970515761053
Feature 1761,0.021761940442243888
Feature 1599,0.021740129946184458
Feature 492,0.021738607686496096
Feature 2076,0.02171392305909044
Feature 4744,0.021708301692536423
Feature 2567,0.021695519390370822
Feature 2356,0.021693204046700536
Feature 2172,0.02168089474230339
Feature 2056,0.021665879720716937
Feature 2305,0.021608061017221472
Feature 3885,0.021603791976225445
Feature 3625,0.021524002033262497
Feature 4642,0.021520947138520763
Feature 4746,0.021502845988405565
Feature 160,0.021494468807119253
Feature 2450,0.021452002349341907
Feature 1487,0.021451723848767146
Feature 3605,0.021444294735639503
Feature 2071,0.02144424730604822
Feature 3980,0.021389798821791057
Feature 213,0.021383335706958426
Feature 3941,0.021359172762175204
Feature 4019,0.021348151735874107
Feature 4577,0.02132413619414602
Feature 3757,0.021310908219608994
Feature 4991,0.021305182517170645
Feature 4062,0.021303471433989484
Feature 1998,0.021291668016852158
Feature 2951,0.02128414636595704
Feature 1958,0.02127762320708314
Feature 1845,0.021252757857137795
Feature 563,0.021224194726689117
Feature 4099,0.02121726573837923
Feature 3729,0.021200017839330117
Feature 2808,0.02119007445029228
Feature 4555,0.021185449713151713
Feature 1207,0.021174406736636002
Feature 704,0.021171357451190125
Feature 1552,0.021163626578393966
Feature 4711,0.02114012079879819
Feature 1772,0.02109520975633897
Feature 2136,0.02109181338770766
Feature 1687,0.0210638602059792
Feature 231,0.02104577884176629
Feature 3094,0.021037031819701086
Feature 4742,0.02101047059892534
Feature 4844,0.021004432177903275
Feature 5008,0.020996900451501703
Feature 1873,0.02099021613174911
Feature 1220,0.020980823635971896
Feature 3547,0.020945926920997383
Feature 36,0.02086821491151665
Feature 203,0.020832913494882987
Feature 2322,0.020811294537347796
Feature 451,0.020703711065740923
Feature 933,0.020684334009213122
Feature 4544,0.020681756934636406
Feature 2258,0.02067506398699622
Feature 4478,0.020668638161977528
Feature 1422,0.020660701667052226
Feature 1322,0.02065444013251812
Feature 1122,0.020642900474945748
Feature 3787,0.020619229516488768
Feature 3613,0.020571342284855652
Feature 2260,0.02056555731374651
Feature 4389,0.02055164473541487
Feature 3269,0.020513171697745785
Feature 2697,0.020498185057880862
Feature 2328,0.02047050428055288
Feature 1356,0.020444269166862504
Feature 2810,0.02040546020586547
Feature 1021,0.02040230386971757
Feature 1142,0.020390933163289823
Feature 2245,0.020333793759687906
Feature 4792,0.020325667013501858
Feature 2755,0.020318788312942683
Feature 4764,0.02030062996087911
Feature 5103,0.020292369795758353
Feature 2481,0.0202886853822764
Feature 136,0.02026956958595135
Feature 3921,0.020254796399911318
Feature 572,0.020230879927963175
Feature 2776,0.02022546225930296
Feature 2628,0.020209632850784483
Feature 184,0.020201440302072687
Feature 2267,0.02017078358524449
Feature 4884,0.02016719117882431
Feature 480,0.020157478340941802
Feature 4989,0.02012730188007013
Feature 4565,0.020098228821774186
Feature 4438,0.020095144647237932
Feature 4249,0.020077623580498728
Feature 1959,0.01999187142929602
Feature 3586,0.019963283684851264
Feature 1821,0.01993020217213194
Feature 4741,0.019915803875404293
Feature 2099,0.019910357131206056
Feature 1733,0.019878671738910378
Feature 3813,0.019868961424538006
Feature 4469,0.019841728712858286
Feature 1043,0.01982247783633278
Feature 556,0.01981256730940758
Feature 4716,0.019781281281482793
Feature 3408,0.01977063966332817
Feature 242,0.01973225910388224
Feature 2091,0.019719733596884004
Feature 4219,0.019717616924063285
Feature 2529,0.01968456023028026
Feature 3913,0.019666945945847336
Feature 1227,0.019643110196513176
Feature 3792,0.019621883839797755
Feature 2265,0.0196090804389047
Feature 4130,0.01960428877079034
Feature 3415,0.019586438145910375
Feature 379,0.019521723270028817
Feature 889,0.01946643061881626
Feature 3844,0.019458903220029623
Feature 1269,0.01945420936295819
Feature 2233,0.0194516443840997
Feature 581,0.019425504305471148
Feature 1367,0.019385394734747204
Feature 58,0.01936643403041251
Feature 132,0.019365310868017002
Feature 3444,0.019356051369553526
Feature 941,0.019341258155055857
Feature 1153,0.01933403873065604
Feature 4586,0.019319654942179527
Feature 3513,0.019297302577929006
